DTR,PT_TENEMENT_NUMBER,PROPERTY_TYPE,USAGE_CODE,BUILDING_TYPE,COUNT_OF_FLOOR,CONST_YR,AREA,ADDRESS,Meter No.,Account No. ,Latitude,Longittude
Devraj Residency,02345904730001G,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/403 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345904750001R,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/404 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345904770001F,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/405 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904790001Q,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/406 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904810001L,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/407 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,023459048300019,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/408 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904850001K,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/501 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345904870001V,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/502 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904890001J,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/503 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345904910001E,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/504 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345904930001P,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/505 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345904950001D,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/506 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345904970001O,RESIDENTIAL,4,FLAT,1,2013,64.29,"G/507 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345904970002M,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2013,0,"G/507 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345904990001C,RESIDENTIAL,4,FLAT,1,2013,73.29,"G/508 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345905010001N,RESIDENTIAL,4,FLAT,1,2013,70.64,"H/1/101 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345905030001B,RESIDENTIAL,4,FLAT,1,2013,70.64,"H/1/102 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905050001M,RESIDENTIAL,4,FLAT,1,2013,70.64,"H/1/103 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905070001A,RESIDENTIAL,4,FLAT,1,2013,70.64,"H/1/104 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905090001L,RESIDENTIAL,4,FLAT,1,2013,70.64,"H/1/201 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345905110001G,RESIDENTIAL,4,FLAT,1,2013,70.64,"H/1/202 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345905130001R,RESIDENTIAL,4,FLAT,1,2013,70.64,"H/1/203 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905150001F,RESIDENTIAL,4,FLAT,1,2013,71.63,"H/1/204 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905170001Q,RESIDENTIAL,4,FLAT,1,2013,71.63,"H/1/301 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345905190001E,RESIDENTIAL,4,FLAT,1,2013,70.64,"H/1/302 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,023459052100019,RESIDENTIAL,4,FLAT,1,2013,70.64,"H/1/303 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345905230001K,RESIDENTIAL,4,FLAT,1,2013,71.63,"H/1/304 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345905250001V,RESIDENTIAL,4,FLAT,1,2013,70.64,"H/1/401 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905270001J,RESIDENTIAL,4,FLAT,1,2013,70.64,"H/1/402 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905290001U,RESIDENTIAL,4,FLAT,1,2013,70.64,"H/1/403 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905310001P,RESIDENTIAL,4,FLAT,1,2013,71.63,"H/1/404 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345905330001D,RESIDENTIAL,4,FLAT,1,2013,71.63,"H/1/501 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345905350001O,RESIDENTIAL,4,FLAT,1,2013,71.63,"H/1/502 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905370001C,RESIDENTIAL,4,FLAT,1,2013,71.63,"H/1/503 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345905390001N,RESIDENTIAL,4,FLAT,1,2013,71.63,"H/1/504 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905410001I,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/101 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345905430001T,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/102 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905450001H,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/103 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905470001S,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/104 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345905490001G,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/105 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905510001B,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/106 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905530001M,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/107 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905550001A,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/108 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905570001L,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/201 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,023459055900019,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/202 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905610001R,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/203 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345905630001F,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/204 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345905650001Q,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/205 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905670001E,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/206 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905690001P,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/207 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345905710001K,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/208 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905730001V,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/301 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345905750001J,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/302 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345905770001U,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/303 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345905790001I,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/304 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345905810001D,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/305 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905830001O,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/306 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905830002M,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2013,9,"H/306 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345905850001C,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/307 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345905870001N,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/308 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905890001B,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/401 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345905910001T,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/402 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905930001H,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/403 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345905950001S,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/404 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905970001G,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/405 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345905990001R,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/406 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906010001F,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/407 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906030001Q,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/408 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906050001E,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/501 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906070001P,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/502 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906090001D,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/503 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906110001V,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/504 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345906130001J,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/505 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906150001U,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/506 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345906170001I,RESIDENTIAL,4,FLAT,1,2013,61.53,"H/507 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906170002G,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2013,9,"H/507 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345906190001T,RESIDENTIAL,4,FLAT,1,2013,70.53,"H/508 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906210001O,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/101 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345906230001C,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/102 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906250001N,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/103 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906270001B,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/104 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906290001M,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/105 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906310001H,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/106 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345906330001S,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/107 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345906350001G,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/108 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382345",,,23.051355,72.6580247
Devraj Residency,02345906370001R,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/201 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345906390001F,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/202 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345906410001A,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/203 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906430001L,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/204 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,023459064500019,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/205 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906470001K,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/206 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345906490001V,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/207 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345906510001Q,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/208 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906530001E,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/301 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906550001P,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/302 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345906570001D,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/303 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906590001O,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/304 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345906610001J,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/305 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906630001U,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/306 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906650001I,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/307 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906670001T,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/308 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906690001H,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/401 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906710001C,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/402 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.051355,72.6580247
Devraj Residency,02345906730001N,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/403 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.051355,72.6580247
Devraj Residency,02345906750001B,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/404 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
Devraj Residency,02345906770001M,RESIDENTIAL,4,FLAT,1,2013,73.29,"I/405 DEVRAJ RESIDENCY , B/H. SWAMINARAYAN TEMPLE , NAVANARODA , AHMEDABAD-382330 ,",,,23.051355,72.6580247
